stim,pos,size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,text.started,text.stopped,kbRight.started,kbRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fix.started,fix.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rest_image.started,rest_image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,kbLeft.started,kbLeft.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_2.started,text_2.stopped,sbj,hndns,eye,sex,age,edu,session,date,expName,psychopyVersion,frameRate,
20.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,34,34,38,,,,,,,,,,,,,,,,,1873.7867045999737,None,1874.286663900013,1874.3365613999777,p,0.986003200057894,1874.286663900013,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,35,35,67,,,,,,,,,,,,,,,,,1875.3022243999876,None,1875.8014989999356,1875.8524250999326,p,0.4202498000813648,1875.8014989999356,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,36,36,73,,,,,,,,,,,,,,,,,1876.2514691000106,None,1876.7507170999888,1876.8009366999613,o,0.6822267000097781,1876.7507170999888,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,37,37,79,,,,,,,,,,,,,,,,,1877.4502631999785,None,1877.9494400999974,1877.9992891999427,o,0.5898565999232233,1877.9494400999974,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,0,38,38,78,,,,,,,,,,,,,,,,,1878.5659758000402,None,1879.0654763999628,1879.1156637000386,o,0.44737970002461225,1879.0654763999628,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,39,39,75,,,,,,,,,,,,,,,,,1879.5320299000014,None,1880.0315577000147,1880.081548999995,o,0.49402480002027005,1880.0315577000147,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,40,40,113,,,,,,,,,,,,,,,,,1880.5475381999277,None,1881.0470524999546,1881.0972871000413,o,0.4054925999371335,1881.0470524999546,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,41,41,87,,,,,,,,,,,,,,,,,1881.4803832999896,None,1881.9964259000262,1882.0465609999374,o,0.3801191000966355,1881.9964259000262,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,42,42,58,,,,,,,,,,,,,,,,,1882.3958629999543,None,1882.8954741000198,1882.945398199954,o,0.4276545000029728,1882.8954741000198,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,43,43,112,,,,,,,,,,,,,,,,,1883.3450981000206,None,1883.8445507999277,1883.8948319000192,o,0.40749720006715506,1883.8445507999277,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,44,44,115,,,,,,,,,,,,,,,,,1884.2775785999838,None,1884.7771915999474,1884.8269042000175,o,0.3990339000010863,1884.7771915999474,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,45,45,76,,,,,,,,,,,,,,,,,1885.1936035000253,None,1885.6929622000316,1885.74302049994,o,0.4339841000037268,1885.6929622000316,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,1886.159334099968,None,1886.6590226999251,1886.7088114999933,o,0.38258229999337345,1886.6590226999251,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,47,47,69,,,,,,,,,,,,,,,,,1887.0582637999905,None,1887.5580432999413,1887.6079870000249,o,0.37542779999785125,1887.5580432999413,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,48,48,86,,,,,,,,,,,,,,,,,1887.9576001999667,None,1888.4576641999884,1888.507177399937,o,0.3956467000534758,1888.4576641999884,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,49,49,98,,,,,,,,,,,,,,,,,1888.873454399989,None,1889.3734968999634,1889.422731700004,o,0.42406190000474453,1889.3734968999634,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,50,50,80,,,,,,,,,,,,,,,,,1889.8230172999902,None,1890.3226406000322,1890.372327500023,o,0.4154506999766454,1890.3226406000322,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,51,51,109,,,,,,,,,,,,,,,,,1890.755254299962,None,1891.254944199929,1891.3051600999897,o,0.47307950002141297,1891.254944199929,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,52,52,85,,,,,,,,,,,,,,,,,1891.7544628999894,None,1892.253956999979,1892.303849900025,o,0.46047559997532517,1892.253956999979,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,53,53,97,,,,,,,,,,,,,,,,,1892.7371940999292,None,1893.2366738999262,1893.2865077999886,o,0.43638580001425,1893.2366738999262,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,54,54,6,,,,,,,,,,,,,,,,,1893.70247629995,None,1894.201973499963,1894.2523711000104,o,0.47022689995355904,1894.201973499963,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,55,55,94,,,,,,,,,,,,,,,,,1894.7018794999458,None,1895.2015725999372,1895.2512484999606,o,0.374695900012739,1895.2015725999372,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,56,56,44,,,,,,,,,,,,,,,,,1895.6012912000297,None,1896.1004968000343,1896.1502525999676,o,0.38572699995711446,1896.1004968000343,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,57,57,53,,,,,,,,,,,,,,,,,1896.5172518999316,None,1897.016494599986,1897.0664802000392,o,0.3657748999539763,1897.016494599986,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,58,58,95,,,,,,,,,,,,,,,,,1897.3994956000242,None,1897.8992654000176,1897.9488658999326,p,0.4930965000530705,1897.8992654000176,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,59,59,32,,,,,,,,,,,,,,,,,1898.415140899946,None,1898.9150066999719,1898.9649040999357,o,0.8468615999445319,1898.9150066999719,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,60,60,108,,,,,,,,,,,,,,,,,1899.7808339999756,None,1900.2802427000133,1900.3301624000305,p,0.547248600050807,1900.2802427000133,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,61,61,34,,,,,,,,,,,,,,,,,1900.8467004999984,None,1901.3459411000367,1901.3960860000225,p,0.6863844000035897,1901.3459411000367,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,62,62,43,,,,,,,,,,,,,,,,,1902.062126099947,None,1902.5617758999579,1902.6118679000065,p,0.7255950000835583,1902.5617758999579,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,63,63,20,,,,,,,,,,,,,,,,,1903.311126400018,None,1903.8100983999902,1903.8599640999455,p,0.4806584999896586,1903.8100983999902,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,64,64,47,,,,,,,,,,,,,,,,,1904.3098180999514,None,1904.8095432999544,1904.8594017999712,p,0.713010499952361,1904.8095432999544,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,65,65,102,,,,,,,,,,,,,,,,,1905.5424509999575,None,1906.041806699941,1906.0919354000362,o,0.5369650999782607,1906.041806699941,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,66,66,41,,,,,,,,,,,,,,,,,1906.6079467999516,None,1907.1078385999426,1907.1573260999285,o,0.4694815999828279,1907.1078385999426,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,67,67,49,,,,,,,,,,,,,,,,,1907.6072092000395,None,1908.1066878000274,1908.1566699999385,o,0.4976592001039535,1908.1066878000274,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,68,68,30,,,,,,,,,,,,,,,,,1908.622995999991,None,1909.1225811999757,1909.1724176999414,p,0.5674574999138713,1909.1225811999757,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,0,69,69,65,,,,,,,,,,,,,,,,,1909.7222172999755,None,1910.2217004999984,1910.2717118000146,p,0.5385833000764251,1910.2217004999984,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,70,70,63,,,,,,,,,,,,,,,,,1910.7876662999624,None,1911.2874545999803,1911.3371545999544,p,0.44375899992883205,1911.2874545999803,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,71,71,54,,,,,,,,,,,,,,,,,1911.7532852999866,None,1912.2532155000372,1912.3030943999765,p,0.47588280006311834,1912.2532155000372,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,72,72,88,,,,,,,,,,,,,,,,,1912.7531335999956,None,1913.2525880000321,1913.3026128000347,p,0.5066125000594184,1913.2525880000321,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,73,73,42,,,,,,,,,,,,,,,,,1913.7850913000293,None,1914.2845709000248,1914.3348291999428,p,0.9535367999924347,1914.2845709000248,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,74,74,71,,,,,,,,,,,,,,,,,1915.2671218999894,None,1915.7669377999846,1915.8169629999902,p,0.4955638999817893,1915.7669377999846,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,75,75,27,,,,,,,,,,,,,,,,,1916.282707800041,None,1916.782544399961,1916.8325240999693,p,0.5358667999971658,1916.782544399961,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,76,76,92,,,,,,,,,,,,,,,,,1917.3489055000246,None,1917.848607599968,1917.8984169999603,o,0.695144800003618,1917.848607599968,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,77,77,45,,,,,,,,,,,,,,,,,1918.5646559000015,None,1919.063785700011,1919.1139570999658,o,0.5337332999333739,1919.063785700011,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,78,78,24,,,,,,,,,,,,,,,,,1919.6300197000382,None,1920.1298872999614,1920.1798450000351,o,0.5215020999312401,1920.1298872999614,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,79,79,101,,,,,,,,,,,,,,,,,1920.6793120999355,None,1921.1787439000327,1921.22894359997,o,0.5427427000831813,1921.1787439000327,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,80,80,14,,,,,,,,,,,,,,,,,1921.7452086999547,None,1922.2446083000395,1922.2944745999994,p,0.4111650000559166,1922.2446083000395,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,81,81,36,,,,,,,,,,,,,,,,,1922.6773313999875,None,1923.177220499958,1923.2269562999718,o,0.33600449992809445,1923.177220499958,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,82,82,31,,,,,,,,,,,,,,,,,1923.5433681999566,None,1924.043231699965,1924.0928777999943,p,0.4090942000038922,1924.043231699965,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,83,83,51,,,,,,,,,,,,,,,,,1924.4758567999816,None,1924.975384999998,1925.0253461999819,p,0.48070920002646744,1924.975384999998,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,84,84,9,,,,,,,,,,,,,,,,,1925.4749627999263,None,1925.9744065999985,1926.0244954000227,p,0.45977440010756254,1925.9744065999985,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,85,85,3,,,,,,,,,,,,,,,,,1926.4576639999868,None,1926.9569242999423,1927.0071013999404,p,0.444418300059624,1926.9569242999423,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,86,86,83,,,,,,,,,,,,,,,,,1927.4230260000331,None,1927.9227681999328,1927.9728533999296,o,0.6564351000124589,1927.9227681999328,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,87,87,2,,,,,,,,,,,,,,,,,1928.6056805000408,None,1929.1052645000163,1929.15509939997,o,0.6474775000242516,1929.1052645000163,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,88,88,82,,,,,,,,,,,,,,,,,1929.7710162999574,None,1930.2708423000295,1930.3208196000196,p,0.5512099000625312,1930.2708423000295,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,89,89,70,,,,,,,,,,,,,,,,,1930.8535002999706,None,1931.3533091000281,1931.4034176999703,o,0.34959799994248897,1931.3533091000281,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,90,90,17,,,,,,,,,,,,,,,,,1931.7195708999643,None,1932.2191318999976,1932.2692065000301,o,0.4574915999546647,1932.2191318999976,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,91,91,116,,,,,,,,,,,,,,,,,1932.702124799951,None,1933.2014803999336,1933.251483800006,p,0.34809169999789447,1933.2014803999336,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,92,92,4,,,,,,,,,,,,,,,,,1933.5681675999658,None,1934.0675696999533,1934.1171268000035,p,0.5189242999767885,1934.0675696999533,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,93,93,64,,,,,,,,,,,,,,,,,1934.6170764999697,None,1935.1165798000293,1935.1666141999885,p,0.5205315999919549,1935.1165798000293,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,0,94,94,39,,,,,,,,,,,,,,,,,1935.6663609000389,None,1936.1655466000084,1936.2156969000353,p,0.5560292000882328,1936.1655466000084,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,95,95,37,,,,,,,,,,,,,,,,,1936.748576699989,None,1937.2481201000046,1937.2979559999658,p,0.4471767999930307,1937.2481201000046,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,96,96,72,,,,,,,,,,,,,,,,,1937.7143902999815,None,1938.213740899926,1938.264032499981,p,0.42954120005015284,1938.213740899926,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,97,97,90,,,,,,,,,,,,,,,,,1938.66318100004,None,1939.1629823000403,1939.2130296999821,o,0.6505837000440806,1939.1629823000403,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,98,98,74,,,,,,,,,,,,,,,,,1939.8459638999775,None,1940.3454714999534,1940.39552130003,o,0.4910524000879377,1940.3454714999534,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,99,99,100,,,,,,,,,,,,,,,,,1940.861261999933,None,1941.3610643999418,1941.4111976999557,o,0.39020939997863024,1941.3610643999418,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,0,100,100,105,,,,,,,,,,,,,,,,,1941.7775271999417,None,1942.276949699968,1942.3270023999503,o,0.8287370000034571,1942.276949699968,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,101,101,12,,,,,,,,,,,,,,,,,1943.1260094000027,None,1943.6256911000237,1943.6759713999927,p,0.48785800009500235,1943.6256911000237,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,0,102,102,61,,,,,,,,,,,,,,,,,1944.1420371999266,None,1944.6415547999786,1944.6914355999324,o,0.44288709992542863,1944.6415547999786,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
